file_name,size,doc_label
rabousaidt-0000-02800-005.pdf,46998,F.03
Lab Vacuum Training.pdf,325084,F.06
CR 9008 Complete Package.pdf,696735,C.02
CTS%20CP%20#69%2002-16-17%20NW.pdf,15553,C.02
23 6500 - cooling towers - conf.pdf,95183,D.02
Pictures before VMware 149.jpg,882832,F.05
IMG_9986.JPG,481212,F.01
016-UMS202.pdf,509887,F.01
IMG_1256.JPG,2790604,F.05
32 3113 dd - chain link fences and gates.pdf,4515,D.02
022.JPG,1832511,F.05
T511.pdf,235001,D.02
DSCN2316.JPG,2210583,F.05
December 22.09 035.jpg,1795108,F.05
RFI-00291.0-WHX-2_Bypass_Line.htm,17069,F.02
A211.pdf,1383332,D.02
AJCH - Comments on Nov Pay App.msg,6589440,A.01
111014 (23).JPG,508640,F.05
110830 (44).JPG,468217,F.05
32477 Door Systems.pdf,4061857,C.03
123553-018- Laboratory Casework- AWS and SWA Shelving Product Data_RESPONSE.pdf,2833673,F.03
A0-11 - PROJECT DEFINITION.pdf,1696645,D.02
1295118497.jpg,629376,F.05
110725 (31).JPG,484307,F.05
1295626711.jpg,605206,F.05
December 22.09 071.jpg,2004114,F.05
UMCP Area-Vol-Eff-50 pct CD.xls,159232,D.02
Freestate%20CP#48%20(5-17-15).pdf,12023,C.02
14_3-E5-04 - BASEMENT MECHANICAL ROOM PART PLAN EAST - MECH- POWER.pdf,340415,D.02
AV.11 ADD3.pdf,388761,D.01
Gordon MWP-2 Qualification Data.pdf,437823,F.03
P550DZJF_KJ0H_1_4.WMF,31238,F.04
DSCF0026.JPG,472816,F.05
RFI-00014.0-Re__Storefront_Finish_Cla.htm,18418,F.02
UMA105.pdf,511239,F.01
054000-00016 CFMF Shelving Support at 4107 South Wall - BAL Final.pdf,1481591,F.03
113016 1st flr south wood stair riser.JPG,134745,F.01
DSCF0029.JPG,491789,F.05
Q009 Laboratory Information.dwg,231296,F.01
002-079200-0 Curtainwall and Storefront Joint Sealants.pdf,2985931,F.03
M024.pdf,32274,C.02
Picture 06-11-2015 at 062111 AM.jpg,333355,F.05
UnivMaryland_PhysicalScncsCmplx_DJS_CS.pdf,7958670,F.05
A410 EXTERIOR WALL SYSTEMS 1 2.dwg,1706283,F.01
1293346500.jpg,561012,F.05
P4110344.JPG,1099176,F.05
DSCF0057.JPG,439225,F.05
DSCN3413.JPG,2273177,F.05
UMD ESJ_FFE-02b-Ground 1-8 PLAN SOUTH.pdf,1403828,E.01
CR 723 Complete Package.pdf,741657,C.02
DSCF0053.JPG,470512,F.05
E7-5 - Schedules - Normal Power - 208V Panelboards.pdf,119257,F.06
DSC02576.JPG,1296502,F.05
07 3-LS2-03 - LEVEL 1 LIFE SAFETY - PHASING.pdf,2414823,D.02
Mid-Atlantice%20CP#23%20(9-23-16).pdf,15491,C.02
DSCN0248.JPG,2321736,F.05
081716 L2 rstrm.JPG,102238,F.01
DSCN0794.JPG,2300263,F.05
07-259-379-00-M450 - Standard.zip,45592451,F.01
Transmittal_Submittal - 231123-02.0 (Responded and Closed).pdf,40050,F.03
FP-UMCP-R14-CENTRAL.rvt,24408064,D.02
1288716845.jpg,627226,F.05
Photo5.jpg,117046,F.05
1292673043.jpg,578300,F.05
UMA5-16.dwg,224226,F.06
8 inch santi sewer zone one.JPG,1767286,F.05
IMG_2800.JPG,2356169,F.05
AJCH - Emergency Generator Air Permits.msg,44032,A.01
IMG_0985.JPG,4587369,F.05
DSCN4713.JPG,2282441,F.05
P4-05.pdf,103069,D.02
image1 (7).JPG,114711,F.02
DSCN2806.JPG,2108814,F.05
110720 (4).JPG,480621,F.05
Schematic Design - 02 Basis of Design 2014 01-21.pdf,57771012,D.02
5013-14 jobsite pics 051.jpg,35310,F.05
E502.pdf,951279,F.06
BSU AV Mtg Minutes 082012 twk.pdf,130426,F.01
DSCF0010.JPG,474792,F.05
IMG_20120213_125156.jpg,1981843,F.05
1287013705.jpg,599772,F.05
IMG_20120213_125101.jpg,1558858,F.05
088020-00008 Product Certificates - BAL Final.pdf,895749,F.03
DSCF0015.JPG,459488,F.05
E5.01_2010_05_07.pdf,3134830,F.06
12078_Edward_St_John-East-Lobby_QF-3.dwg,496020,D.02
042000-00005 Reinforcing Bar Positioners Product Data - BAL Final.pdf,311827,F.03
101100-002 - Visual Display Surfaces - Glass Markerboard Shop Drawings.pdf,986718,F.03
Response for RFI No  00191  'Access Panels Above Residential Unit Showers' Submitted for Prince Frederick Hall  113167 .msg,50688,F.02
PCO _810235 Proposal.pdf,152557,C.02
20 3-T3-31 - LEVEL 1 CABLING RCP - NORTHWEST - ASI 40.pdf,3285509,F.01
3-2915-concrete-11-18-11.pdf,403159,F.04
0113161428.jpg,2853952,F.01
IMG_3014.JPG,1809910,F.01
DSCF0003.JPG,472443,F.05
INSP-00255_pdf.pdf,1459485,F.04
109-UMA508.pdf,388124,D.02
110822 (64).JPG,478264,F.05
IMG_2922.JPG,1804307,F.05
1286374327.jpg,646462,F.05
IMAG4523.jpg,1334844,D.02
DSCN4665.JPG,2242681,F.05
155.JPG,1466942,F.05
Washington%20Overhead%20Door%20CP%20#46%20(01-31-17).pdf,15500,C.02
"UMCP Edward St. John Learning and Teaching Center (Concrete 8-27, 9-22 to 9-25, 10-13 to 10-22).pdf",590772,F.04
1295372966.jpg,642998,F.05
DSCF0090.JPG,480843,F.05
DSC02378.JPG,1386115,F.05
1296344266.jpg,535722,F.05
064-UMA216.pdf,344222,F.01
DSCN0549.JPG,2362504,F.05
Submittal%20232113-02.0%20Pkg%20#0417.pdf,1990972,F.03
DSCN5598.JPG,2245450,F.05
RFI-00965 - Posted.pdf,287135,F.02
DSCF0032.JPG,491243,F.05
DSCN3017.JPG,2149622,F.05
IMG_2030.JPG,53116,F.05
Pictures before VMware 200.jpg,1092826,F.05
IMG_3061.JPG,1364322,F.05
DSCF0063.JPG,509960,F.05
124500-15240_Flexible Connectors_ST.pdf,251300,F.03
BSU - COR 167 - AV Submittal Comments_letter.pdf,1659445,C.02
0730109.TIF,1089200,D.01
CR6034.1 approval.pdf,181218,C.02
1291565736.jpg,609889,F.05
111025 (16).JPG,485741,F.05
02F2.PRX,1231802,F.01
_iBuildRecord_6764590.pdf,7936,F.03
EG103 - THIRD FLOOR GROUNDING PLAN.dwg,1863384,F.01
M221.pdf,895518,F.01
1294536292.jpg,561358,F.05
RE Architectural Landscape Review Board (ALRB) Meeting Notification (2).msg,5559296,D.02
A2-2 - North & East Elevations.pdf,475538,D.02
Don's IPhone 153.JPG,1351521,F.05
IMG_2906.JPG,2277117,F.05
120323 (172).JPG,2221305,F.05
051200-00010 114 - Shaftwall Support Framing at Stair 2 BAL Final.pdf,1418470,F.03
E212.dwf,935109,D.02
1294409197.jpg,482909,F.05
Submittal 264113-01.0_ 02.0_ 03.0 Pkg _0120.pdf,9013214,F.03
215G-2010 UMD Clark Hall Field Reports 87.pdf,947814,F.04
26 0536 dd - CABLE TRAYS FOR COMMUNICATIONS SYSTEMS.pdf,10918,D.02
Pictures up to 12.29.10 209.jpg,876249,F.05
1291826987.jpg,588851,F.05
Early package CITC walls and site conditions 006.jpg,1860258,F.05
17 SEC332 THIRD FLOOR RCP SOUTH SECURITY.pdf,666670,D.02
DSCF1420.JPG,114271,F.05
IMG_0623.JPG,1230416,F.05
IMG_2958.JPG,1271575,F.05
0308120743a.jpg,10260,F.05
Submittal Log - Open Items (OLD) 12.08.2015 02 00 11 AM.html,196090,F.01
ASI 025R2_SOW Shts Only.pdf,799902,F.01
MD65-B-FADE.dwg,505957,D.01
Dynasty%20Equipment%20CP#53%20(05-06-16).pdf,15482,C.02
A551.dwg,191398,F.06
IMG_0081.JPG,242997,F.05
DSCF0070.JPG,451804,F.05
CCIT - CR IS-162 - Remedial Drywall Work from Moisture - Kimball.pdf,299965,C.02
"C-REQ-00048%20-%20Mod.#32%20$63,673.00.pdf",42513,C.02
Pictures before VMware 110.jpg,931412,F.05
QF-7_17.pdf,691206,F.06
1285951694.jpg,676196,F.05
BSUNew StudentUnion Weekly Summay-Week Ending 6.23.12.doc,27136,F.01
IMG_2424.JPG,1884263,F.05
1289065771.jpg,648539,F.05
P332.dwg,5462232,F.06
IMG_1984.JPG,1876889,F.05
Trunnell%20CP#10%20(12-11-15).pdf,15942,C.02
stair 12 door location.pdf,440889,F.02
1296219582.jpg,612922,F.05
233113 4th Floor Duct Shop Drawings.pdf,5431142,F.03
ESJ-LTC AE invoice 18_013114 REJECTED.pdf,632207,C.01
Main Mec Room Flood 10.jpg,1006925,F.01
260519 - MC Cable New Manufacturer.pdf,1158627,F.03
B3 pier formed with bolt templet.JPG,1820852,F.05
31 23 19 - Dewatering Qualification Data_MA ASG response.pdf,2254871,F.03
P266DS6L_FP0H_1_4.WMF,37114,F.04
P4040338.JPG,1050763,F.05
PC-6A F & 2.pdf,99473,F.02
Glass & Metals.pdf,4060315,C.02
rfishert-0001-12350-001.pdf,47744,F.03
111024 (68).JPG,474956,F.05
IMG_2592.JPG,1580972,F.05
0203170948a.jpg,3580118,F.01
A2-3.dwg,54848,D.02
"Hill, Donald_11Jan12 07.32.44_RE [15057-001] PSC submittal.msg",63488,A.01
1295665138.jpg,503334,F.05
Fwd PROCESS ESCALATED  UMD - A. JAMES CLARK HALL - 809019 - Budget Allocation Overruns.msg,59904,A.01
CR 0269 Complete package.pdf,3041221,C.02
LAQS NCE Request.docx,197131,B.01
009.JPG,1353404,F.05
1294573186.jpg,574647,F.05
_iBuildRecord_886035.pdf,18393,F.03
DSCN1040.JPG,2296587,F.05
110823 (41).JPG,489741,F.05
26_Appendix F.18 Mech - Water Fixture Unit Calcs - conf.pdf,63791,F.01
1288340573.jpg,584575,F.05
110620 (16).JPG,466992,F.05
2015.1218 BAL A005 Report.pdf,570958,F.01
90417-Q-UMCP-LabPlanning-CENTRAL_ntran-UMSustainabilityLogowithText-3129566.PNG,32416,F.06
DSCN3486.JPG,667035,A.01
008-051200-0 Structural Steel Beam to Column Calculations.pdf,8811039,F.03
IMG_2528.JPG,2229737,F.05
AJCH - E-Builder Inbox Address.msg,17920,A.01
02 02 2015 - 02 07 2015 Daily Reports.pdf,2564733,F.01
A7-9 - Interior Details.pdf,229558,F.01
INSP-00101.pdf,905964,F.04
1291742627.jpg,589923,F.05
1294080623.jpg,610017,F.05
1289470275.jpg,579560,F.05
1295262478.jpg,561638,F.05
rabousaidt-0001-15840-001.pdf,46945,F.03
uploaded 5013-14 5-28-15 029.jpg,2680237,F.05
UMEL101AA.pdf,1523662,F.01
IMG_2259.JPG,2255756,F.05
IMG_1961.JPG,1633662,F.05
DSCN1280.JPG,2279159,F.05
110609 (29) (1) .JPG,479125,F.05
220509-00002-01 Revised - Domestic and Laboratory Hot Water Circulating Pumps (1) BAL Final.pdf,1396322,F.03
1289158521.jpg,638590,F.05
1290166223.jpg,548712,F.05
13 3-M6.01 - BASEMENT MECHANICAL ROOM SECTIONS AND ISOMETRICS NORTHEAST.pdf,1628918,D.02
IMG_3944.JPG,1102586,F.05
110614 (51).JPG,478254,F.05
QF-2_2.pdf,1215949,F.06
DSC02523.JPG,1443660,F.05
IETS%20CP%20#19%20(8-28-16)%20A.pdf,17454,C.02
XFP-UMCP-CENTRAL-BP1.rvt,6934528,D.02
1295387207.jpg,612737,F.05
IMG_1065.JPG,1387446,F.05
Fwd AJCH - Payments to Clark Construction (1) .msg,18432,A.01
08 A4-26 - BUILDING SECTIONS.pdf,1536342,D.02
Mid-Atlantice%20CP#22%20(9-16-16).pdf,15907,C.02
1293470892.jpg,594301,F.05
P3080347.JPG,1081910,F.05
08 3-A4-46 - ENLARGED ELEVATION - HOLZAPFEL COURTYARD EDGE - MAIN - CONF.pdf,1351316,D.02
26 2200 - low-voltage transformers - ASI 16.pdf,33564,F.01
26 4113 fl - lightning protection for structures.pdf,25824,F.01
1293228492.jpg,572079,F.05
110906 (18).JPG,483694,F.05
Don's IPhone 222.JPG,2141591,F.05
050-UMM118.pdf,346792,D.02
DSCF0046.JPG,476543,F.05
19 3-AV5.01 - AUDIOVISUAL INFRASTRUCTURE ROOM ELEVATIONS - ASI 39.pdf,330891,F.01
Atlantic%20Installations%20CP#09%20(12-14-16).pdf,15503,C.02
UMCP-BioEngineering-SDComments-111813 Ballinger Responses.pdf,70390,D.02
Early package CCIT  stairs and site conditions 1.30.12 023.jpg,1975590,F.05
A854.dwg,144484,F.06
110712 (52).JPG,482729,F.05
1296452702.jpg,603249,F.05
Mona%20Electric%20CP%20#23%20(10-18-15).pdf,15468,C.02
house keeping pad 1st floor S.JPG,1805305,F.05
"Feb.22,2012 Daily Report.doc",91136,F.01
IMG_1235.JPG,1711135,F.05
237414- Packaged outdoor ahus.pdf,525740,F.06
UMA3-12.dwg,309709,F.06
PCO%20#810376%20Proposal.pdf,2417639,C.02
Clark%20Construction%20CP#102%20(01-03-16)%20Amended.pdf,15983,C.02
0001-260573-0_Overcurrent Protective Device Coordination Study_reviewed.pdf,53096842,F.03
DSCN4888.JPG,2174316,F.05
29.JPG,4424101,D.01
Potomac%20Testing%20CP#114%20112016.pdf,15470,C.02
Atlantic Construction Company (2-15-15).pdf,10172,C.02
Consolidated-WE15.0509.pdf,10165,C.02
DSCN4911.JPG,2165299,F.05
BSU New Student Union 2.8.13.doc,80896,F.01
110622 (11).JPG,486353,F.05
129300-00007 Material Certificates- Benchs and Social Tables - BAL Final.pdf,914322,F.03
RFI-01038 - Surgery Light Clarifications.pdf,47672,F.02
Coiling Door Shop Drawings.pdf,11297583,F.03
Early package CCIT walls and site conditions 067.jpg,743801,F.05
20 0010 - toc VOL 2.pdf,62184,D.02
DSCN4939.JPG,2277185,F.05
1309486428.jpg,555281,F.05
17_3-FA2-12 - MECH- BASEMENT LEVEL FLOOR PLAN EAST - FIRE ALARM - CONF.pdf,729480,D.02
IMG_1008.JPG,2375285,F.05
SEC001.pdf,901322,D.02
23 3119 - hvac casings.pdf,81663,D.02
IMG_2864.JPG,1310977,F.05
DSCF0051.JPG,474338,F.05
0001-02930-014 closed.pdf,434756,F.03
2aiii. Constructware List of Invited Subs.pdf,10505500,C.02
IMG_3516.JPG,1753405,F.05
DSCN1349.JPG,2189945,F.05
P266DZL9_FP0H_1_4.WMF,37136,F.04
Pictures before VMware 229.jpg,945787,F.05
UMEY402.pdf,640259,F.06
13-3-M5.06 - PLUMBING PART PLANS.pdf,770049,D.02
028-UMM105A.pdf,560990,F.01
14-UML31.pdf,1687756,F.01
IMG_7302.JPG,3339861,F.05
1288568164.jpg,602957,F.05
Q201-3 First Floor Laboratory Furnishing Plan Part 3.pdf,547665,F.01
110801 (73).JPG,489694,F.05
DSCN2825.JPG,2305216,F.05
08 3-A2-71 - POTENTIAL PHOTOVOLTAIC LOCATIONS.pdf,4838999,D.02
IMG_2825.JPG,1971463,F.05
Pictures up to 12.29.10 020.jpg,1152981,F.05
New Kahua Message Daily Report - 1122016.msg,267264,F.01
1289893919.jpg,533906,F.05
UM EDWARD ST JOHN (11).jpg,74991,F.05
073-UMP621.pdf,379148,D.02
Lorton%20CP#16%20(05-07-16).pdf,22592,C.02
"Mod.#003%20%20%20$445,000.00.pdf",388096,C.02
1288007067.jpg,570257,F.05
IMG_1709.JPG,1051413,F.01
32408 CML Fire Protection.pdf,4393665,C.03
photo_10.jpg,759162,F.06
01 32 33 - Qualification Data_response.pdf,869336,F.03
IMG_2457.JPG,2224801,F.05
Copy of Schematic Design cost alternatives 1-2012 v4.xls,49152,D.01
RFI 617 UPDATE TO RFI 553 FLEX CLASS ELEV_F.pdf,87294,F.02
Tech-Spec_Torsion-Air-Nesting-Chair.pdf,117539,E.01
LA1.01.pdf,574364,F.06
1309089832.jpg,587612,F.05
SWM1.01 - Stormwater Management Plan-SWM1.01.pdf,838618,D.02
17 SEC241 ROOF PLAN NORTH SECURITY-AD 4.pdf,267126,F.01
30 0000 - SPECIFICATIONS VOL 3 - Add 4.pdf,64662,F.02
RFI-01175 - Posted.pdf,456050,F.02
Pictures before VMware 191.jpg,1065633,F.05
DSCF0067.JPG,430785,F.05
Pictures up to 12.29.10 595.jpg,984032,F.05
Pictures up to 12.29.10 219.jpg,256916,F.05
CUH2A Fee sheet.pdf,373404,C.01
FSU%20CCIT%20-%20CR%20OS-83%20ASI%20#%2015%20-%20N.pdf,257589,C.02
1292861464.jpg,623074,F.05
111004 (51).JPG,496972,F.05
Washington%20Overhead%20Door%20CP%20#27%20(9-20-16).pdf,17401,C.02
1289438178.jpg,612609,F.05
097-UMA442.pdf,249026,D.02
Picture 10-22-2014 at 091329 AM.jpg,195624,F.05
DSCN0274.JPG,1874996,F.05
DSCN0215.JPG,1785018,F.05
OTIS%20Elevator%20CP%20#51%20(09-1-16).pdf,17476,C.02
11081A_MEPCentralFile_CMD-Logo-WDGArchitecture-626738.jpg,24599,F.06
IMG_4825.JPG,1506746,F.01
1295352357.jpg,574858,F.05
Lorton%20CP#30%20(07-30-16).pdf,22557,C.02
DSCN0744.JPG,2052746,F.05
1294417888.jpg,624499,F.05
cement board RFI.pdf,24309,F.02
0315121355b.jpg,405749,F.05
1291919677.jpg,605339,F.05
DSCF0055.JPG,442125,F.05
IMG_2523.JPG,1986799,F.05
1295724248.jpg,614418,F.05
May 2013 Monthly Update byTF.pdf,2500095,Z.01
3-2915 2013-03-13 dfr.pdf,282098,F.04
mpeterst-0000-07700-001.pdf,46710,F.03
A2.16.pdf,183298,D.02
DSCF0026.JPG,481796,F.05
25-5500 INTEGRATED AUTOMATION CONTROL OF HVAC.pdf,574195,F.01
"21 3113 - ELECTRIC-DRIVE, CENTRIFUGAL FIRE PUMPS.pdf",52433,D.02
1295551845.jpg,621522,F.05
1287984061.jpg,576461,F.05
1309118339.jpg,602077,F.05
T9.3.pdf,172629,D.02
1294273794.jpg,603702,F.05
051200-00014 042 - Fan Access Platform and Railings - BAL Final.pdf,6471996,F.03
3-E3-22 - GROUND LEVEL FLOOR PLAN SOUTHWEST - LIGHTING.pdf,595714,F.01
UMLS1-05.pdf,1062029,F.06
DSCF0054.JPG,471351,F.05
Copy of 2012 Adjusted AE Hourly Rate Tables.xlsx,18941,C.01
DSCF0059.JPG,489426,F.05
swissc.ttf,36436,F.06
"2, 2A, 2B, 2C - NOI To Demo To MDE & Correspondence.PDF",498168,F.01
IMG_2195.JPG,4359202,F.01
IMG_3011.JPG,1300875,F.05
Samples for Verification- Unit Pavers.pdf,4867665,F.03
A205-4.dwg,287568,D.02
1290406766.jpg,595290,F.05
DSCN4478.JPG,2089364,F.05
20100930 Multivista Invoice ECINV001396.pdf,52721,C.03
IMG_3845.JPG,2290159,F.01
2017.0407 Spexsys 001 Report.pdf,21121,F.01
5013-14 jobsite pics 032.jpg,40996,F.05
27-1100 COMMUNICATIONS EQUIPMENT ROOMS.pdf,50384,F.01
1-091-UMA406.pdf,128957,D.02
E602-6.dwg,298574,D.02
Picture 09-25-2014 at 075041 AM.jpg,105999,F.05
20170316_103554.jpg,5022328,F.02
_2 13 2-M1.60 - SITE STEAM AND CHILLED WATER DETAILS - CONF.pdf,1657451,D.02
1286444448.jpg,579163,F.05
Freestate%20CP#58%20(7-26-15).pdf,14194,C.02
Concreate%20CP%20#48%20(01-24-17).pdf,15445,C.02
UML1.4.dwg,6883378,F.06
1289938746.jpg,544393,F.05
19 3-AV0.01 - AUDIOVISUAL INFRASTRUCTURE SYMBOLS AND LEGENDS - ASI 36.pdf,359294,F.01
A311 - FIRST FLOOR RCP NORTH ASI 15.pdf,3982835,F.01
Picture 05-20-2015 at 010503 PM.jpg,222426,F.05
IMG_0410.JPG,2200329,F.05
DSCN0269.jpg,2734592,F.05
DSCF0037.JPG,475217,F.05
FW Bioengineering Building - HVACEnergy GroupElectricalSUEZ (2).msg,326656,D.01
MD19-M-FADE.dwg,728626,D.01
IMG_3077.JPG,1322327,F.05
08 3-A3-42 - LEVEL 2 RCP SOUTHWEST.pdf,324299,F.01
Trng Plan 01400-001 CxA BM SdS Comments.pdf,23755,F.03
11 E242 ROOF PLAN SOUTH LIGHTING.pdf,142836,D.02
Penguins.jpg,777835,F.01
James%20Myers%20CP%20#79%20(10-02-16).pdf,15490,C.02
_iBuildRecord_779605.pdf,12555,F.03
2810-001 2.04.pdf,108819,F.03
E202-1 SECOND FLOOR POWER AND SYSTEMS DETAIL PLAN PART 1.pdf,645361,F.01
CR 216 NegNarrative.doc,80384,C.02
1296208094.jpg,597247,F.05
RFI-00907 - Fire Alarm Device Conflict.pdf,90172,F.02
PSC-DR12 11 15.doc,148480,F.01
DSCF0104.JPG,438376,F.05
1296111511.jpg,576899,F.05
ICE-PCO-810078.pdf,1238946,C.02
"Attachment 05 - ESFLC - Weather Calendar Changes - DD Apr 1, 2015 .pdf",39315,F.01
Physics Cover.pub,3927040,E.01
2016-12-21 Cx Meeting 23 Minutes.pdf,153939,F.01
1292180630.jpg,502345,F.05
3rd Floor Dimension Clarification - Attachment 3.pdf,57394,F.02
RFI 132 Sketch.pdf,65579,F.02
1287611186.jpg,603018,F.05
DSCN5685.JPG,2222003,F.05
- Monthly Report 08-2015 Complete Packet.pdf,1999580,F.01
1287954777.jpg,616277,F.05
1290661487.jpg,587178,F.05
DSCN2316.JPG,2210583,F.05
040-UMA122.pdf,214270,D.02
Splice_in_2_lift_Wall[1].pdf,92597,F.02
05 3-LA2-10 - WALL ELEVATIONS - ASI 28.pdf,970249,F.01
DSCN2337.JPG,2055811,F.05
08 3-A5-11 - FLOOR & ROOF ASSEMBLY DETAILS - CONF.pdf,699593,D.02
Churchville Tile and Marble.pdf,13174979,F.06
Utility Post Coordination.pdf,35961,F.02
Alternate 2 package final.pdf,192368,B.01
1289778247.jpg,615242,F.05
DSCF0047.JPG,467339,F.05
DSCN1741.JPG,2281601,F.05
Don's IPhone 118.JPG,1635557,F.05
110608 (111) (1) .JPG,491594,F.05
Gordon%20Contractors%20CP%20#26%20(01-03-16).pdf,15974,C.02
RFI-00960 - Posted.pdf,286790,F.02
UMP103B.pdf,891456,F.01
DSCF0024.JPG,130161,F.05
DSCN3504.JPG,2318499,F.05
1039.JPG,1810754,F.05
CP102.dwg,469387,F.01
Attached_file__RFI_00069-Trench_Drain_Color.pdf,1571291,F.02
DSCN2274.JPG,2283639,F.05
IMG_1159.JPG,1971461,F.05
0000-13093-002 closed Telecom RF Shielding System - Shop Drawings.pdf,608681,F.03
1293157686.jpg,604627,F.05
ev-cn-00038 - CR OS-273 Trim Plates for RFW Fixtures (C-CR - 59).pdf,484250,C.02
DSCN1161.JPG,2118228,F.05
05.24.b. Toilet Accessories Proposal used.pdf,912931,C.02
1291753227.jpg,594426,F.05
110802 (34).JPG,465660,F.05
08 3-A4-47 - ENLARGED ELEVATION - HOLZAPFEL COURTYARD EDGE - WINGS.pdf,1270347,D.02
048-UMM117.pdf,549148,F.01
CAP-BIN9686-10.pdf,6413,B.01
EG101 - FIRST FLOOR GROUNDING PLAN.dwg,3232685,F.01
"June 5,2012 download 032.JPG",1776234,F.05
ICE-PCO-810283.pdf,211103,C.02
IMG_3742.JPG,1335610,F.05
Clark%20Foundations%20CP#62%20(9-13-15).pdf,10177,C.02
1286837650.jpg,596649,F.05
110815 (3).JPG,480348,F.05
IMG_20120216_123909.jpg,1164438,F.05
J.%20Roberts%20CP%20#29%20(5-08-16).pdf,15504,C.02
Picture 067.jpg,2328355,F.05
P352 LAB COMPRESSED AIR AND VACUUM RISER DIAGRAM 5TH AND 6TH FLRS.pdf,1821986,F.01
M7.2 - Mechanical Schedules.pdf,191353,F.01
New Kahua Message Daily Report - 3222016.msg,238080,F.01
Fwd Clark Hall CSR-25.msg,599040,A.01
DSCF0016.JPG,446787,F.05
S0.01-Rev0.pdf,1908129,D.01
IMG_3049.JPG,1914478,F.05
00 3119 dd - existing condition information.pdf,3667,D.02
RE 50% CD Cost Reconciliation -  Bioengineering Questions for Ballinger.msg,45056,D.01
App 15 with Schedule.pdf,4932614,C.02
04 3-SWM 1.01_STORMWATER MANAGEMENT PLAN-Layout1.pdf,1306704,F.01
DSCN3853.JPG,2358698,F.05
07 CD101-110371005.pdf,386200,F.01
2017.0802 BAL M014 Report.pdf,91500,F.01
RFI-00703 - Posted.pdf,2035794,F.02
4inch drain running up hill.JPG,1700660,F.05
17 SEC401 SECURITY DOOR DETAILS.pdf,441125,D.02
UMP4112.dwg,627712,F.06
UnivMaryland_PhysicalScncsCmplx_PP2001_lg.jpg,3389091,F.05
DSCN4173.JPG,2284025,F.05
14_3-E2-32 - LEVEL 1 FLOOR PLAN SOUTHWEST - POWER.pdf,820227,D.02
1285994814.jpg,605031,F.05
S322.dwg,401598,D.02
1289167247.jpg,620146,F.05
DSCF0052.JPG,479169,F.05
11 4000 Foodservice Equipment - cd3.pdf,347974,D.02
Clark%20Construction%20#40%20WE%2002-28-16.pdf,17334,C.02
1296447603.jpg,619841,F.05
1286283147.jpg,677331,F.05
1286907477.jpg,604361,F.05
J. Tarbart (3-8-15).pdf,10497,C.02
DFR's 7-20 and 7-23 with sketch.pdf,218644,F.04
1296322142.jpg,624366,F.05
093000 Ceramic Tile Installer Certification Letter.pdf,284773,F.03
DSCN1198.JPG,2087319,F.05
075-UMA311.pdf,377671,F.01
20 3-T3-73 - HOLZAPFEL LEVEL 2 CABLING RCP - ASI 40.pdf,604367,F.01
0008 - 33000-0 - CIP concrete foundation shop drawings_reviewed.pdf,1211655,F.03
ev-cn-00071 - 810129 - Credit to Delete Curb at Paint Branch Dr. (C-CR - 118).pdf,1590596,C.02
13 E2-32 - LEVEL 1 (ELEV 131) SOUTHWEST - POWER.pdf,545967,D.02
"Dec.22, 2011 Daily Report.doc",87040,F.01
A854 - CEILING TRANSITION DETAILS.pdf,157411,F.06
09-04-14.docx,16871,F.01
Caretti%20CP#46%20(08-07-16).pdf,49338,C.02
1309110350.jpg,589032,F.05
2-341-UMEY602.pdf,147447,D.02
C1_02_Grading Plan - Layout1.pdf,870964,D.02
PSC-DR13 03 03.doc,66048,F.01
Pictures up to 12.29.10 899.jpg,1018922,F.05
110811 HVAC 15184.docx,97960,F.03
IMG_2011.JPG,1905777,F.05
13 3-M4.32 - LEVEL 1 PLUMBING PLAN SOUTHWEST.pdf,875224,D.02
DSCN1798.JPG,2194720,F.05
DSCF0011.JPG,441391,F.05
0000-07840-010 CW Firesafing LEED Submittal.pdf,1133646,F.03
DSCF0477.JPG,1578405,F.05
DSCF1424.JPG,115472,F.05
064200 (WDP-1) Wood Panel Sample.pdf,12232469,F.03
DSCN3398.JPG,2251346,F.05
DSCF0057 (1) .JPG,3110470,F.05
Clark%20Construction%20#73%20WE%2009-11-16.pdf,19613,C.02
1291898258.jpg,457090,F.05
Clark%20Concrete%20CP#54%20(01-24-16).pdf,47787,C.02
DSC02608.JPG,1497064,F.05
"April 28,2012 Daily Report.doc",71680,F.01
1512 UMCP AIW Cert PR and DLLR Cert Rcpt pd 145 wk end 9 15 2018.msg,202752,C.02
Early package CCIT walls and site conditions 089.jpg,673554,F.05
UMA7-21D.dwg,304088,F.06
Picture 12-15-2014 at 114309 AM.jpg,185905,F.05
110705 (17).JPG,490561,F.05
P266E0ET_C20H_1_4.WMF,49570,F.04
07 A613 - STAIR 3 - EGRESS - AD 4.pdf,1155261,F.01
DSCF0097.JPG,446437,F.05
115300-00050 - 2.25 - Modular Walls - BAL Final.pdf,1493746,F.03
IMG_3136.JPG,1594753,F.05
042-UMA123.pdf,199819,D.02
100-102600-0 Wall Protection - OM Manual_reviewed.pdf,1124837,F.03
Pictures before VMware 437.jpg,1132557,F.05
1208097.txt,16966,F.01
CR 5008.1r1 Approved.pdf,34017,C.02
1291122072.jpg,590926,F.05
P550E1LI_AE0H_1_4.WMF,31244,F.04
RFI - Biosafety Fume Hood.pdf,156147,F.02
111004 (3).JPG,487128,F.05
